domain,condition,conversation_id,step_index,delta,direction,directional_gain
python,consistent_technical,python_consistent_technical_001,4,-1.1158878736681386,1.0,-1.1158878736681386
python,consistent_technical,python_consistent_technical_001,5,0.7403494441009366,1.0,0.7403494441009366
python,consistent_technical,python_consistent_technical_001,6,0.28222264951883247,1.0,0.28222264951883247
python,consistent_technical,python_consistent_technical_002,1,5.28364456856166,1.0,5.28364456856166
python,consistent_technical,python_consistent_technical_002,2,-0.777662909541502,1.0,-0.777662909541502
python,consistent_technical,python_consistent_technical_002,3,0.7896074447064194,1.0,0.7896074447064194
python,consistent_technical,python_consistent_technical_002,4,-0.7614518912193029,1.0,-0.7614518912193029
python,consistent_technical,python_consistent_technical_002,5,0.0,1.0,0.0
python,consistent_technical,python_consistent_technical_002,6,1.0322448791317873,1.0,1.0322448791317873
python,consistent_technical,python_consistent_technical_003,1,2.4508852514173016,1.0,2.4508852514173016
python,consistent_technical,python_consistent_technical_003,2,-2.1297641642560396,1.0,-2.1297641642560396
python,consistent_technical,python_consistent_technical_003,3,0.12506320687783545,1.0,0.12506320687783545
python,consistent_technical,python_consistent_technical_003,4,0.6655811703610275,1.0,0.6655811703610275
python,consistent_technical,python_consistent_technical_003,5,-0.5017213557789582,1.0,-0.5017213557789582
python,consistent_technical,python_consistent_technical_003,6,0.1986956651435432,1.0,0.1986956651435432
python,consistent_technical,python_consistent_technical_004,1,0.2741839424915026,1.0,0.2741839424915026
python,consistent_technical,python_consistent_technical_004,2,2.5044195674972993,1.0,2.5044195674972993
python,consistent_technical,python_consistent_technical_004,3,-0.5794340957497184,1.0,-0.5794340957497184
python,consistent_technical,python_consistent_technical_004,4,-0.5237768237896572,1.0,-0.5237768237896572
python,consistent_technical,python_consistent_technical_004,5,0.19766167422058345,1.0,0.19766167422058345
python,consistent_technical,python_consistent_technical_004,6,0.13327032443441356,1.0,0.13327032443441356
python,consistent_technical,python_consistent_technical_005,1,3.9809150431026765,1.0,3.9809150431026765
python,consistent_technical,python_consistent_technical_005,2,-0.016643778044646673,1.0,-0.016643778044646673
python,consistent_technical,python_consistent_technical_005,3,0.575282793247597,1.0,0.575282793247597
python,consistent_technical,python_consistent_technical_005,4,-0.575282793247597,1.0,-0.575282793247597
python,consistent_technical,python_consistent_technical_005,5,-0.003467152931450279,1.0,-0.003467152931450279
python,consistent_technical,python_consistent_technical_005,6,0.5415309213093393,1.0,0.5415309213093393
python,consistent_technical,python_consistent_technical_006,1,1.723435315927913,1.0,1.723435315927913
python,consistent_technical,python_consistent_technical_006,2,-0.6203681777385155,1.0,-0.6203681777385155
python,consistent_technical,python_consistent_technical_006,3,-0.0241546504076382,1.0,-0.0241546504076382
python,consistent_technical,python_consistent_technical_006,4,-0.21258056975501027,1.0,-0.21258056975501027
python,consistent_technical,python_consistent_technical_006,5,0.683607697805166,1.0,0.683607697805166
python,consistent_technical,python_consistent_technical_006,6,-0.351599735700483,1.0,-0.351599735700483
python,consistent_technical,python_consistent_technical_007,1,-0.8812869038732165,1.0,-0.8812869038732165
python,consistent_technical,python_consistent_technical_007,2,-1.3529135448719765,1.0,-1.3529135448719765
python,consistent_technical,python_consistent_technical_007,3,-0.018114541422192043,1.0,-0.018114541422192043
python,consistent_technical,python_consistent_technical_007,4,0.9657899839041625,1.0,0.9657899839041625
python,consistent_technical,python_consistent_technical_007,5,0.061059376599698734,1.0,0.061059376599698734
python,consistent_technical,python_consistent_technical_007,6,0.33168710605996843,1.0,0.33168710605996843
python,consistent_technical,python_consistent_technical_008,1,0.956508196554605,1.0,0.956508196554605
python,consistent_technical,python_consistent_technical_008,2,3.1559927292008796,1.0,3.1559927292008796
python,consistent_technical,python_consistent_technical_008,3,1.300827102201037,1.0,1.300827102201037
python,consistent_technical,python_consistent_technical_008,4,-0.5917632326190478,1.0,-0.5917632326190478
python,consistent_technical,python_consistent_technical_008,5,1.4968686655266685,1.0,1.4968686655266685
python,consistent_technical,python_consistent_technical_008,6,1.5987673028279055,1.0,1.5987673028279055
python,consistent_technical,python_consistent_technical_009,1,0.6878190757939264,1.0,0.6878190757939264
python,consistent_technical,python_consistent_technical_009,2,2.7307741308279687,1.0,2.7307741308279687
python,consistent_technical,python_consistent_technical_009,3,0.04757267336454252,1.0,0.04757267336454252
python,consistent_technical,python_consistent_technical_009,4,-0.6973837691635936,1.0,-0.6973837691635936
python,consistent_technical,python_consistent_technical_009,5,0.25954426092923377,1.0,0.25954426092923377
python,consistent_technical,python_consistent_technical_009,6,0.9072176901049449,1.0,0.9072176901049449
python,consistent_technical,python_consistent_technical_010,1,2.0292136875380775,1.0,2.0292136875380775
python,consistent_technical,python_consistent_technical_010,2,0.7350305337491312,1.0,0.7350305337491312
python,consistent_technical,python_consistent_technical_010,3,0.6331104227716029,1.0,0.6331104227716029
python,consistent_technical,python_consistent_technical_010,4,-1.6877126355748369,1.0,-1.6877126355748369
python,consistent_technical,python_consistent_technical_010,5,1.20535594199708,1.0,1.20535594199708
python,consistent_technical,python_consistent_technical_010,6,0.2558687744264083,1.0,0.2558687744264083
python,consistent_technical,python_consistent_technical_011,1,-3.36386005944581,1.0,-3.36386005944581
python,consistent_technical,python_consistent_technical_011,2,-0.7598972388728089,1.0,-0.7598972388728089
python,consistent_technical,python_consistent_technical_011,3,3.0169143748171168,1.0,3.0169143748171168
python,consistent_technical,python_consistent_technical_011,4,-0.5711919289448404,1.0,-0.5711919289448404
python,consistent_technical,python_consistent_technical_011,5,-0.06142312746072842,1.0,-0.06142312746072842
python,consistent_technical,python_consistent_technical_011,6,0.03973155226323466,1.0,0.03973155226323466
python,consistent_technical,python_consistent_technical_012,1,3.494756682724808,1.0,3.494756682724808
python,consistent_technical,python_consistent_technical_012,2,1.5906152406086909,1.0,1.5906152406086909
python,consistent_technical,python_consistent_technical_012,3,-0.6806029415548513,1.0,-0.6806029415548513
python,consistent_technical,python_consistent_technical_012,4,-0.11524820531924895,1.0,-0.11524820531924895
python,consistent_technical,python_consistent_technical_012,5,0.0,1.0,0.0
python,consistent_technical,python_consistent_technical_012,6,0.4289664356777454,1.0,0.4289664356777454
python,consistent_technical,python_consistent_technical_013,1,4.807479360638018,1.0,4.807479360638018
python,consistent_technical,python_consistent_technical_013,2,-3.018937007503594,1.0,-3.018937007503594
python,consistent_technical,python_consistent_technical_013,3,0.32609116596317855,1.0,0.32609116596317855
python,consistent_technical,python_consistent_technical_013,4,-0.4037059279375318,1.0,-0.4037059279375318
python,consistent_technical,python_consistent_technical_013,5,0.13052259240831612,1.0,0.13052259240831612
python,consistent_technical,python_consistent_technical_013,6,0.6656133802939843,1.0,0.6656133802939843
python,consistent_technical,python_consistent_technical_014,1,0.8509535348419193,1.0,0.8509535348419193
python,consistent_technical,python_consistent_technical_014,2,-0.20561473661289736,1.0,-0.20561473661289736
python,consistent_technical,python_consistent_technical_014,3,0.2845099567574476,1.0,0.2845099567574476
python,consistent_technical,python_consistent_technical_014,4,-0.21460255385787635,1.0,-0.21460255385787635
python,consistent_technical,python_consistent_technical_014,5,0.14226564480636017,1.0,0.14226564480636017
python,consistent_technical,python_consistent_technical_014,6,0.3109818218537823,1.0,0.3109818218537823
python,consistent_technical,python_consistent_technical_015,1,1.7478817405420428,1.0,1.7478817405420428
python,consistent_technical,python_consistent_technical_015,2,-0.9673746252617206,1.0,-0.9673746252617206
python,consistent_technical,python_consistent_technical_015,3,-0.7385531921220501,1.0,-0.7385531921220501
python,consistent_technical,python_consistent_technical_015,4,-0.02836495313854881,1.0,-0.02836495313854881
python,consistent_technical,python_consistent_technical_015,5,0.02836495313854881,1.0,0.02836495313854881
python,consistent_technical,python_consistent_technical_015,6,-0.06208192782803701,1.0,-0.06208192782803701
python,consistent_technical,python_consistent_technical_016,1,1.6680442808609923,1.0,1.6680442808609923
python,consistent_technical,python_consistent_technical_016,2,-1.8294149894422702,1.0,-1.8294149894422702
python,consistent_technical,python_consistent_technical_016,3,0.1544838546547167,1.0,0.1544838546547167
python,consistent_technical,python_consistent_technical_016,4,-0.024829715035100897,1.0,-0.024829715035100897
python,consistent_technical,python_consistent_technical_016,5,0.03270182802373567,1.0,0.03270182802373567
python,consistent_technical,python_consistent_technical_016,6,0.17489793588074942,1.0,0.17489793588074942
python,consistent_technical,python_consistent_technical_017,1,0.009039615558661396,1.0,0.009039615558661396
python,consistent_technical,python_consistent_technical_017,2,-3.0773833567430655,1.0,-3.0773833567430655
python,consistent_technical,python_consistent_technical_017,3,0.02612283730079812,1.0,0.02612283730079812
python,consistent_technical,python_consistent_technical_017,4,0.10220767836897227,1.0,0.10220767836897227
python,consistent_technical,python_consistent_technical_017,5,0.0,1.0,0.0
python,consistent_technical,python_consistent_technical_017,6,0.003657705842737613,1.0,0.003657705842737613
python,consistent_technical,python_consistent_technical_018,1,-2.7301995181246803,1.0,-2.7301995181246803
python,consistent_technical,python_consistent_technical_018,2,-0.17820511368837783,1.0,-0.17820511368837783
python,consistent_technical,python_consistent_technical_018,3,5.9766493838411945,1.0,5.9766493838411945
python,consistent_technical,python_consistent_technical_018,4,-1.7153594799096616,1.0,-1.7153594799096616
python,consistent_technical,python_consistent_technical_018,5,1.0384647438696373,1.0,1.0384647438696373
python,consistent_technical,python_consistent_technical_018,6,0.024853621715713814,1.0,0.024853621715713814
python,consistent_technical,python_consistent_technical_019,1,2.558709437709827,1.0,2.558709437709827
python,consistent_technical,python_consistent_technical_019,2,0.9830072155473975,1.0,0.9830072155473975
python,consistent_technical,python_consistent_technical_019,3,-2.051583440439078,1.0,-2.051583440439078
python,consistent_technical,python_consistent_technical_019,4,-1.0105052360887092,1.0,-1.0105052360887092
python,consistent_technical,python_consistent_technical_019,5,0.6821290566021974,1.0,0.6821290566021974
python,consistent_technical,python_consistent_technical_019,6,0.01692952000297776,1.0,0.01692952000297776
python,consistent_technical,python_consistent_technical_020,1,1.5188342280685974,1.0,1.5188342280685974
python,consistent_technical,python_consistent_technical_020,2,3.0033570552930673,1.0,3.0033570552930673
python,consistent_technical,python_consistent_technical_020,3,2.624905503149691,1.0,2.624905503149691
python,consistent_technical,python_consistent_technical_020,4,-1.2308762967153335,1.0,-1.2308762967153335
python,consistent_technical,python_consistent_technical_020,5,0.0,1.0,0.0
python,consistent_technical,python_consistent_technical_020,6,0.026917201307774974,1.0,0.026917201307774974
python,consistent_technical,python_consistent_technical_021,1,1.5660809281287273,1.0,1.5660809281287273
python,consistent_technical,python_consistent_technical_021,2,0.27889799837454987,1.0,0.27889799837454987
python,consistent_technical,python_consistent_technical_021,3,0.16949218812137312,1.0,0.16949218812137312
python,consistent_technical,python_consistent_technical_021,4,-0.2946923317205905,1.0,-0.2946923317205905
python,consistent_technical,python_consistent_technical_021,5,0.0,1.0,0.0
python,consistent_technical,python_consistent_technical_021,6,0.36695164478216347,1.0,0.36695164478216347
python,consistent_technical,python_consistent_technical_022,1,3.6377617080675932,1.0,3.6377617080675932
python,consistent_technical,python_consistent_technical_022,2,0.6215042324807274,1.0,0.6215042324807274
python,consistent_technical,python_consistent_technical_022,3,0.10462414976129342,1.0,0.10462414976129342
python,consistent_technical,python_consistent_technical_022,4,-0.12316979313925946,1.0,-0.12316979313925946
python,consistent_technical,python_consistent_technical_022,5,0.0,1.0,0.0
python,consistent_technical,python_consistent_technical_022,6,0.22637094609730468,1.0,0.22637094609730468
python,consistent_technical,python_consistent_technical_023,1,-0.22007460336989015,1.0,-0.22007460336989015
python,consistent_technical,python_consistent_technical_023,2,2.8862783336122337,1.0,2.8862783336122337
python,consistent_technical,python_consistent_technical_023,3,-0.9237121727443038,1.0,-0.9237121727443038
python,consistent_technical,python_consistent_technical_023,4,-0.2249318918356038,1.0,-0.2249318918356038
python,consistent_technical,python_consistent_technical_023,5,-0.05090197250832862,1.0,-0.05090197250832862
python,consistent_technical,python_consistent_technical_023,6,-0.1541979007847658,1.0,-0.1541979007847658
python,consistent_technical,python_consistent_technical_024,1,1.8713317342290055,1.0,1.8713317342290055
python,consistent_technical,python_consistent_technical_024,2,-0.09918873871468792,1.0,-0.09918873871468792
python,consistent_technical,python_consistent_technical_024,3,0.3579105104331963,1.0,0.3579105104331963
python,consistent_technical,python_consistent_technical_024,4,-0.1671616876759341,1.0,-0.1671616876759341
python,consistent_technical,python_consistent_technical_024,5,-0.01197026732585904,1.0,-0.01197026732585904
python,consistent_technical,python_consistent_technical_024,6,0.5185992308643379,1.0,0.5185992308643379
python,consistent_technical,python_consistent_technical_025,1,-3.112646637178698,1.0,-3.112646637178698
python,consistent_technical,python_consistent_technical_025,2,-1.4320318937695622,1.0,-1.4320318937695622
python,consistent_technical,python_consistent_technical_025,3,-0.22406496349315064,1.0,-0.22406496349315064
python,consistent_technical,python_consistent_technical_025,4,-0.025884003021991786,1.0,-0.025884003021991786
python,consistent_technical,python_consistent_technical_025,5,0.37386218504786495,1.0,0.37386218504786495
python,consistent_technical,python_consistent_technical_025,6,0.34796740912754487,1.0,0.34796740912754487
python,consistent_technical,python_consistent_technical_026,1,1.1956204486358795,1.0,1.1956204486358795
python,consistent_technical,python_consistent_technical_026,2,-0.21943849454088182,1.0,-0.21943849454088182
python,consistent_technical,python_consistent_technical_026,3,0.6749629364497216,1.0,0.6749629364497216
python,consistent_technical,python_consistent_technical_026,4,-0.6259673511298933,1.0,-0.6259673511298933
python,consistent_technical,python_consistent_technical_026,5,0.1453202123724071,1.0,0.1453202123724071
python,consistent_technical,python_consistent_technical_026,6,0.3788130162226824,1.0,0.3788130162226824
python,consistent_technical,python_consistent_technical_027,1,-1.0727557292271719,1.0,-1.0727557292271719
python,consistent_technical,python_consistent_technical_027,2,0.41761503597124516,1.0,0.41761503597124516
python,consistent_technical,python_consistent_technical_027,3,-0.6654882507419788,1.0,-0.6654882507419788
python,consistent_technical,python_consistent_technical_027,4,-0.5315279282125385,1.0,-0.5315279282125385
python,consistent_technical,python_consistent_technical_027,5,1.3868673897224741,1.0,1.3868673897224741
python,consistent_technical,python_consistent_technical_027,6,-0.027442673094526082,1.0,-0.027442673094526082
python,consistent_technical,python_consistent_technical_028,1,-0.23461980338257327,1.0,-0.23461980338257327
python,consistent_technical,python_consistent_technical_028,2,0.47841734720413154,1.0,0.47841734720413154
python,consistent_technical,python_consistent_technical_028,3,0.02591685311220182,1.0,0.02591685311220182
python,consistent_technical,python_consistent_technical_028,4,-0.029855532393187723,1.0,-0.029855532393187723
python,consistent_technical,python_consistent_technical_028,5,0.9009444682493841,1.0,0.9009444682493841
python,consistent_technical,python_consistent_technical_028,6,0.008019402978878709,1.0,0.008019402978878709
python,consistent_technical,python_consistent_technical_029,1,-1.920186596006268,1.0,-1.920186596006268
python,consistent_technical,python_consistent_technical_029,2,0.5327452839530431,1.0,0.5327452839530431
python,consistent_technical,python_consistent_technical_029,3,1.9323846081806684,1.0,1.9323846081806684
python,consistent_technical,python_consistent_technical_029,4,-0.23370905654007457,1.0,-0.23370905654007457
python,consistent_technical,python_consistent_technical_029,5,0.0,1.0,0.0
python,consistent_technical,python_consistent_technical_029,6,0.20505288078149597,1.0,0.20505288078149597
python,consistent_technical,python_consistent_technical_030,1,9.160184210676716,1.0,9.160184210676716
python,consistent_technical,python_consistent_technical_030,2,-2.1692699454351487,1.0,-2.1692699454351487
python,consistent_technical,python_consistent_technical_030,3,0.15416976820722006,1.0,0.15416976820722006
python,consistent_technical,python_consistent_technical_030,4,-0.2659219178786554,1.0,-0.2659219178786554
python,consistent_technical,python_consistent_technical_030,5,3.4482687148716646,1.0,3.4482687148716646
python,consistent_technical,python_consistent_technical_030,6,-0.05371421421554423,1.0,-0.05371421421554423
python,consistent_technical,python_consistent_technical_031,1,-0.5657669246819346,1.0,-0.5657669246819346
python,consistent_technical,python_consistent_technical_031,2,0.16527848628948805,1.0,0.16527848628948805
python,consistent_technical,python_consistent_technical_031,3,0.4559542383567359,1.0,0.4559542383567359
python,consistent_technical,python_consistent_technical_031,4,-0.3403427394776948,1.0,-0.3403427394776948
python,consistent_technical,python_consistent_technical_031,5,0.0,1.0,0.0
python,consistent_technical,python_consistent_technical_031,6,0.1667423937377468,1.0,0.1667423937377468
python,consistent_technical,python_consistent_technical_032,1,2.5445045647193743,1.0,2.5445045647193743
python,consistent_technical,python_consistent_technical_032,2,2.495680623940639,1.0,2.495680623940639
python,consistent_technical,python_consistent_technical_032,3,-1.5149899496818722,1.0,-1.5149899496818722
python,consistent_technical,python_consistent_technical_032,4,-0.42161818892332237,1.0,-0.42161818892332237
python,consistent_technical,python_consistent_technical_032,5,0.257536281623723,1.0,0.257536281623723
python,consistent_technical,python_consistent_technical_032,6,0.1909769822341656,1.0,0.1909769822341656
python,consistent_technical,python_consistent_technical_033,1,3.517111200085794,1.0,3.517111200085794
python,consistent_technical,python_consistent_technical_033,2,0.4477763609435761,1.0,0.4477763609435761
python,consistent_technical,python_consistent_technical_033,3,-0.4001486563345562,1.0,-0.4001486563345562
python,consistent_technical,python_consistent_technical_033,4,-2.274744031309387,1.0,-2.274744031309387
python,consistent_technical,python_consistent_technical_033,5,0.6369316737894338,1.0,0.6369316737894338
python,consistent_technical,python_consistent_technical_033,6,0.4013574011330081,1.0,0.4013574011330081
python,consistent_technical,python_consistent_technical_034,1,-2.0041104708470963,1.0,-2.0041104708470963
python,consistent_technical,python_consistent_technical_034,2,0.4359589547109768,1.0,0.4359589547109768
python,consistent_technical,python_consistent_technical_034,3,0.024738370647997332,1.0,0.024738370647997332
python,consistent_technical,python_consistent_technical_034,4,-0.09257020727889831,1.0,-0.09257020727889831
python,consistent_technical,python_consistent_technical_034,5,0.2622761989927649,1.0,0.2622761989927649
python,consistent_technical,python_consistent_technical_034,6,0.5349230752668537,1.0,0.5349230752668537
python,consistent_technical,python_consistent_technical_035,1,-2.85549742418124,1.0,-2.85549742418124
python,consistent_technical,python_consistent_technical_035,2,1.0508867723440516,1.0,1.0508867723440516
python,consistent_technical,python_consistent_technical_035,3,1.5435695228395265,1.0,1.5435695228395265
python,consistent_technical,python_consistent_technical_035,4,0.01487859313220019,1.0,0.01487859313220019
python,consistent_technical,python_consistent_technical_035,5,-0.39683702037191404,1.0,-0.39683702037191404
python,consistent_technical,python_consistent_technical_035,6,0.18262211736796807,1.0,0.18262211736796807
python,consistent_technical,python_consistent_technical_036,1,-2.6785710867311003,1.0,-2.6785710867311003
python,consistent_technical,python_consistent_technical_036,2,1.3002148139029335,1.0,1.3002148139029335
python,consistent_technical,python_consistent_technical_036,3,-0.649160342327376,1.0,-0.649160342327376
python,consistent_technical,python_consistent_technical_036,4,-0.38975712422959474,1.0,-0.38975712422959474
python,consistent_technical,python_consistent_technical_036,5,0.30664035471019846,1.0,0.30664035471019846
python,consistent_technical,python_consistent_technical_036,6,1.875118893136404,1.0,1.875118893136404
python,consistent_technical,python_consistent_technical_037,1,2.08913555112276,1.0,2.08913555112276
python,consistent_technical,python_consistent_technical_037,2,0.1766111859039846,1.0,0.1766111859039846
python,consistent_technical,python_consistent_technical_037,3,0.5835185347662584,1.0,0.5835185347662584
python,consistent_technical,python_consistent_technical_037,4,-0.2092435827715311,1.0,-0.2092435827715311
python,consistent_technical,python_consistent_technical_037,5,0.022944779546959726,1.0,0.022944779546959726
python,consistent_technical,python_consistent_technical_037,6,0.5381525941647103,1.0,0.5381525941647103
python,consistent_technical,python_consistent_technical_038,1,-0.9350017170465383,1.0,-0.9350017170465383
python,consistent_technical,python_consistent_technical_038,2,-0.07084457135763378,1.0,-0.07084457135763378
python,consistent_technical,python_consistent_technical_038,3,0.3586649027696285,1.0,0.3586649027696285
python,consistent_technical,python_consistent_technical_038,4,-0.5316174864047778,1.0,-0.5316174864047778
python,consistent_technical,python_consistent_technical_038,5,0.2446156778339661,1.0,0.2446156778339661
python,consistent_technical,python_consistent_technical_038,6,0.1928246367410531,1.0,0.1928246367410531
python,consistent_technical,python_consistent_technical_039,1,6.0943442907707945,1.0,6.0943442907707945
python,consistent_technical,python_consistent_technical_039,2,2.3344473834702937,1.0,2.3344473834702937
python,consistent_technical,python_consistent_technical_039,3,-0.18247312834295748,1.0,-0.18247312834295748
python,consistent_technical,python_consistent_technical_039,4,-1.4766877972229757,1.0,-1.4766877972229757
python,consistent_technical,python_consistent_technical_039,5,0.0,1.0,0.0
python,consistent_technical,python_consistent_technical_039,6,1.4541226556936717,1.0,1.4541226556936717
python,oscillatory,python_oscillatory_000,1,-4.261795041593666,-1.0,4.261795041593666
python,oscillatory,python_oscillatory_000,2,-1.0279172847454272,1.0,-1.0279172847454272
python,oscillatory,python_oscillatory_000,3,-0.14945235313904703,-1.0,0.14945235313904703
python,oscillatory,python_oscillatory_000,4,0.7384538467928183,1.0,0.7384538467928183
python,oscillatory,python_oscillatory_000,5,-0.0962648039451004,-1.0,0.0962648039451004
python,oscillatory,python_oscillatory_000,6,-0.12581804415228248,1.0,-0.12581804415228248
python,oscillatory,python_oscillatory_001,1,-3.5656469001753015,-1.0,3.5656469001753015
python,oscillatory,python_oscillatory_001,2,6.179539317313053,1.0,6.179539317313053
python,oscillatory,python_oscillatory_001,3,-1.8179587710229177,-1.0,1.8179587710229177
python,oscillatory,python_oscillatory_001,4,1.9733686321671533,1.0,1.9733686321671533
python,oscillatory,python_oscillatory_001,5,-1.8463153836618944,-1.0,1.8463153836618944
python,oscillatory,python_oscillatory_001,6,1.7106872583803117,1.0,1.7106872583803117
python,oscillatory,python_oscillatory_002,1,-5.055346565575972,-1.0,5.055346565575972
python,oscillatory,python_oscillatory_002,2,6.665347792432437,1.0,6.665347792432437
python,oscillatory,python_oscillatory_002,3,-0.755000782130394,-1.0,0.755000782130394
python,oscillatory,python_oscillatory_002,4,1.9077633034209929,1.0,1.9077633034209929
python,oscillatory,python_oscillatory_002,5,-0.31709129286616095,-1.0,0.31709129286616095
python,oscillatory,python_oscillatory_002,6,0.3530937610255223,1.0,0.3530937610255223
python,oscillatory,python_oscillatory_003,1,-3.7127822789403364,-1.0,3.7127822789403364
python,oscillatory,python_oscillatory_003,2,7.055973320118996,1.0,7.055973320118996
python,oscillatory,python_oscillatory_003,3,-2.4015303876129575,-1.0,2.4015303876129575
python,oscillatory,python_oscillatory_003,4,2.475905611666175,1.0,2.475905611666175
python,oscillatory,python_oscillatory_003,5,-2.400440499452139,-1.0,2.400440499452139
python,oscillatory,python_oscillatory_003,6,2.571100846302066,1.0,2.571100846302066
python,oscillatory,python_oscillatory_004,1,-4.007952685870961,-1.0,4.007952685870961
python,oscillatory,python_oscillatory_004,2,1.6451262975409024,1.0,1.6451262975409024
python,oscillatory,python_oscillatory_004,3,1.4877501117909833,-1.0,-1.4877501117909833
python,oscillatory,python_oscillatory_004,4,-1.1246332429238484,1.0,-1.1246332429238484
python,oscillatory,python_oscillatory_004,5,-0.31544302486369746,-1.0,0.31544302486369746
python,oscillatory,python_oscillatory_004,6,0.7991789896012786,1.0,0.7991789896012786
python,oscillatory,python_oscillatory_005,1,-3.0565558763709566,-1.0,3.0565558763709566
python,oscillatory,python_oscillatory_005,2,5.637470925687444,1.0,5.637470925687444
python,oscillatory,python_oscillatory_005,3,-1.5410071370095848,-1.0,1.5410071370095848
python,oscillatory,python_oscillatory_005,4,-0.3064327284100776,1.0,-0.3064327284100776
python,oscillatory,python_oscillatory_005,5,0.4502201084975052,-1.0,-0.4502201084975052
python,oscillatory,python_oscillatory_005,6,-0.035535665815023876,1.0,-0.035535665815023876
python,oscillatory,python_oscillatory_006,1,-6.374818639316412,-1.0,6.374818639316412
python,oscillatory,python_oscillatory_006,2,0.6649568070716052,1.0,0.6649568070716052
python,oscillatory,python_oscillatory_006,3,-1.3308001805825387,-1.0,1.3308001805825387
python,oscillatory,python_oscillatory_006,4,-0.006554368945800526,1.0,-0.006554368945800526
python,oscillatory,python_oscillatory_006,5,-0.13926942043132762,-1.0,0.13926942043132762
python,oscillatory,python_oscillatory_006,6,-0.03333311397598315,1.0,-0.03333311397598315
python,oscillatory,python_oscillatory_007,1,-2.311099520892432,-1.0,2.311099520892432
python,oscillatory,python_oscillatory_007,2,1.446971159753182,1.0,1.446971159753182
python,oscillatory,python_oscillatory_007,3,0.3851244030717731,-1.0,-0.3851244030717731
python,oscillatory,python_oscillatory_007,4,-0.008496118690767052,1.0,-0.008496118690767052
python,oscillatory,python_oscillatory_007,5,0.3572372278713827,-1.0,-0.3572372278713827
python,oscillatory,python_oscillatory_007,6,-0.354349970014014,1.0,-0.354349970014014
python,oscillatory,python_oscillatory_008,1,-5.8043011200051104,-1.0,5.8043011200051104
python,oscillatory,python_oscillatory_008,2,4.827171501151271,1.0,4.827171501151271
python,oscillatory,python_oscillatory_008,3,-0.47206254778824874,-1.0,0.47206254778824874
python,oscillatory,python_oscillatory_008,4,2.2160296050811414,1.0,2.2160296050811414
python,oscillatory,python_oscillatory_008,5,-1.7757618437341334,-1.0,1.7757618437341334
python,oscillatory,python_oscillatory_008,6,1.6715012610990954,1.0,1.6715012610990954
python,oscillatory,python_oscillatory_009,1,-8.608025288500293,-1.0,8.608025288500293
python,oscillatory,python_oscillatory_009,2,4.491696921048875,1.0,4.491696921048875
python,oscillatory,python_oscillatory_009,3,-0.24934889398241022,-1.0,0.24934889398241022
python,oscillatory,python_oscillatory_009,4,0.08589636387929334,1.0,0.08589636387929334
python,oscillatory,python_oscillatory_009,5,0.30151419998818785,-1.0,-0.30151419998818785
python,oscillatory,python_oscillatory_009,6,-0.10745972043441587,1.0,-0.10745972043441587
python,oscillatory,python_oscillatory_010,1,-2.8799392900827865,-1.0,2.8799392900827865
python,oscillatory,python_oscillatory_010,2,-0.3350504173754416,1.0,-0.3350504173754416
python,oscillatory,python_oscillatory_010,3,-0.43088337410215605,-1.0,0.43088337410215605
python,oscillatory,python_oscillatory_010,4,0.07378758036441457,1.0,0.07378758036441457
python,oscillatory,python_oscillatory_010,5,0.14520321370275813,-1.0,-0.14520321370275813
python,oscillatory,python_oscillatory_010,6,-0.12445411446870747,1.0,-0.12445411446870747
python,oscillatory,python_oscillatory_011,1,-2.2389909499168956,-1.0,2.2389909499168956
python,oscillatory,python_oscillatory_011,2,-0.9300578226442224,1.0,-0.9300578226442224
python,oscillatory,python_oscillatory_011,3,-1.693657458896726,-1.0,1.693657458896726
python,oscillatory,python_oscillatory_011,4,1.4002075092341946,1.0,1.4002075092341946
python,oscillatory,python_oscillatory_011,5,-1.2971496165964458,-1.0,1.2971496165964458
python,oscillatory,python_oscillatory_011,6,1.1694625827416383,1.0,1.1694625827416383
python,oscillatory,python_oscillatory_012,1,-2.9114552004683096,-1.0,2.9114552004683096
python,oscillatory,python_oscillatory_012,2,2.6022858823759605,1.0,2.6022858823759605
python,oscillatory,python_oscillatory_012,3,-1.064220561436573,-1.0,1.064220561436573
python,oscillatory,python_oscillatory_012,4,0.8172738039208037,1.0,0.8172738039208037
python,oscillatory,python_oscillatory_012,5,-0.5266734449021987,-1.0,0.5266734449021987
python,oscillatory,python_oscillatory_012,6,-0.08227157304901422,1.0,-0.08227157304901422
python,oscillatory,python_oscillatory_013,1,-2.6096612783157314,-1.0,2.6096612783157314
python,oscillatory,python_oscillatory_013,2,1.747481873957406,1.0,1.747481873957406
python,oscillatory,python_oscillatory_013,3,0.22423846572599748,-1.0,-0.22423846572599748
python,oscillatory,python_oscillatory_013,4,1.1966571761869986,1.0,1.1966571761869986
python,oscillatory,python_oscillatory_013,5,-0.9623646560866916,-1.0,0.9623646560866916
python,oscillatory,python_oscillatory_013,6,0.7882247354643712,1.0,0.7882247354643712
python,oscillatory,python_oscillatory_014,1,-3.0503177263204466,-1.0,3.0503177263204466
python,oscillatory,python_oscillatory_014,2,2.2719139910654063,1.0,2.2719139910654063
python,oscillatory,python_oscillatory_014,3,-1.5994704299401261,-1.0,1.5994704299401261
python,oscillatory,python_oscillatory_014,4,1.8171921523240258,1.0,1.8171921523240258
